ID,actual_productivity
TEST_0127,0.5280224134891602
TEST_0128,0.7779990566255075
TEST_0129,0.6311334649292897
TEST_0130,0.6458696902219438
TEST_0131,0.6827787636446516
TEST_0132,0.4653688838882079
TEST_0133,0.5868844549751207
TEST_0134,0.6069406793937051
TEST_0135,0.4339081507195194
TEST_0136,0.5003279725878936
TEST_0137,0.5003279725878936
TEST_0138,0.5225632462929543
TEST_0139,0.718438416693805
TEST_0140,0.4589775143853465
TEST_0141,0.5225632462929543
TEST_0142,0.5049760899202196
TEST_0143,0.48531048211888783
TEST_0144,0.45221560109918596
TEST_0145,0.36189017054823164
TEST_0146,0.46551221431630424
TEST_0147,0.3983000595905237
TEST_0148,0.4931520056814843
TEST_0149,0.4931520056814843
TEST_0150,0.6162148096729415
TEST_0151,0.45406921902474207
TEST_0152,0.5288168331886861
TEST_0153,0.36917460247564143
TEST_0154,0.4811120128240588
TEST_0155,0.3684818043061021
TEST_0156,0.6520367693802007
TEST_0157,0.6313909537301268
TEST_0158,0.6724444438182737
TEST_0159,0.3981239935121398
TEST_0160,0.41876137322916823
TEST_0161,0.4276709702956016
TEST_0162,0.3813366285760946
TEST_0163,0.3971316086715092
TEST_0164,0.7109517198510322
TEST_0165,0.7147759354250287
TEST_0166,0.7147759354250287
TEST_0167,0.4440552998507119
TEST_0168,0.518203644826586
TEST_0169,0.5942102183616875
TEST_0170,0.5897172884023409
TEST_0171,0.5999488512237451
TEST_0172,0.6321739823526675
TEST_0173,0.6877237021728331
TEST_0174,0.609291010865261
TEST_0175,0.6015342867480636
TEST_0176,0.6491990617202007
TEST_0177,0.8458694180085694
TEST_0178,0.7538004686499656
TEST_0179,0.671399522250532
TEST_0180,0.4209706914489557
TEST_0181,0.3727425114157443
TEST_0182,0.34867487064927705
TEST_0183,0.41219710247518504
TEST_0184,0.33552428438978577
TEST_0185,0.35504695462935953
TEST_0186,0.3205133834481802
TEST_0187,0.5119942204472253
TEST_0188,0.38467348007517793
TEST_0189,0.4403015247124263
TEST_0190,0.3476032392476009
TEST_0191,0.40185657293644117
TEST_0192,0.5013047710480206
TEST_0193,0.3815683540066297
TEST_0194,0.359313024335781
TEST_0195,0.36743445977116873
TEST_0196,0.42902863347686654
TEST_0197,0.41220991025829673
TEST_0198,0.4372025635568536
TEST_0199,0.42902863347686654
TEST_0200,0.3886746413986781
TEST_0201,0.4499409665775406
TEST_0202,0.4331130126991211
TEST_0203,0.42347137868922513
TEST_0204,0.4488784747791331
TEST_0205,0.39475563429002275
TEST_0206,0.4264004527268134
TEST_0207,0.37536008153874967
TEST_0208,0.4166957762841495
TEST_0209,0.429055481135011
TEST_0210,0.4827556016484755
TEST_0211,0.4123831774894181
TEST_0212,0.3666374825490085
TEST_0213,0.3560478774219796
TEST_0214,0.36653238085967793
TEST_0215,0.35772735228976343
TEST_0216,0.7377450666927763
TEST_0217,0.6867581245082862
TEST_0218,0.6667216448603496
TEST_0219,0.5780130166536188
TEST_0220,0.6941228377384551
TEST_0221,0.37095222718740495
TEST_0222,0.500186388898081
TEST_0223,0.3273309059203482
TEST_0224,0.4170538788583538
TEST_0225,0.3597766465711788
TEST_0226,0.36281978340556237
TEST_0227,0.40542390677497075
TEST_0228,0.41028753333247975
TEST_0229,0.4183313444464608
TEST_0230,0.38086900232919624
TEST_0231,0.3316388114661618
TEST_0232,0.6150114149566055
TEST_0233,0.6473785392922754
TEST_0234,0.7314953182449188
TEST_0235,0.6929962253420554
TEST_0236,0.43312344235212497
TEST_0237,0.45194506713008736
TEST_0238,0.4175593507159716
TEST_0239,0.418844064687949
TEST_0240,0.4484934379884238
TEST_0241,0.41186868422331935
TEST_0242,0.46865814697874736
TEST_0243,0.41886255931330263
TEST_0244,0.5674803620568352
TEST_0245,0.621442417484552
TEST_0246,0.6134254697759338
TEST_0247,0.5900115009584579
TEST_0248,0.46169905719425736
TEST_0249,0.5609099161797084
TEST_0250,0.4372970173397317
TEST_0251,0.4602847231834611
TEST_0252,0.8057545791965253
TEST_0253,0.877087399776429
TEST_0254,0.8592955653862683
TEST_0255,0.7295655614998421
TEST_0256,0.5259763093660822
TEST_0257,0.49832638442499255
TEST_0258,0.5737508102343241
TEST_0259,0.5380312703975775
TEST_0260,0.38567408955827553
TEST_0261,0.4460240939453284
TEST_0262,0.5892429972041516
TEST_0263,0.48826891756230917
TEST_0264,0.5208288179348644
TEST_0265,0.5828949660662548
TEST_0266,0.6134254697759338
TEST_0267,0.5667827958178718
TEST_0268,0.5089735786041284
TEST_0269,0.5017608779279662
TEST_0270,0.3261199876192142
TEST_0271,0.5273263023977796
TEST_0272,0.6359382046767308
TEST_0273,0.5515934177354644
TEST_0274,0.4507490367054712
TEST_0275,0.5897877748320235
TEST_0276,0.4507490367054712
TEST_0277,0.5515934177354644
TEST_0278,0.4507490367054712
TEST_0279,0.5515934177354644
TEST_0280,0.6495822051356868
TEST_0281,0.6631561701559192
TEST_0282,0.6560918594183354
TEST_0283,0.567192428249268
TEST_0284,0.6097168807384042
TEST_0285,0.5997016665843771
TEST_0286,0.5961824645628455
TEST_0287,0.4755696981876429
TEST_0288,0.43553845132035135
TEST_0289,0.4393788947473237
TEST_0290,0.4000333622453324
TEST_0291,0.3893726716674226
TEST_0292,0.5949900060205873
TEST_0293,0.5949900060205873
TEST_0294,0.7909032771148385
TEST_0295,0.6915341216720561
TEST_0296,0.49837118189995144
TEST_0297,0.42700272377443543
TEST_0298,0.45915565627373706
TEST_0299,0.4564194612099535
TEST_0300,0.4461727223126236
TEST_0301,0.5117322550844585
TEST_0302,0.5315292406666894
TEST_0303,0.5606983619733852
TEST_0304,0.5102485945827162
TEST_0305,0.4797322308182976
TEST_0306,0.5189703635909136
TEST_0307,0.5277629154682457
TEST_0308,0.41778361593053204
TEST_0309,0.5286480198665553
TEST_0310,0.5585794362233378
TEST_0311,0.6184908254259346
TEST_0312,0.4521888728508411
TEST_0313,0.5901739304946271
TEST_0314,0.5391524016576881
TEST_0315,0.5937573776456515
TEST_0316,0.4876474455498373
TEST_0317,0.4651555041764637
TEST_0318,0.466253011590145
TEST_0319,0.46500239275449073
TEST_0320,0.5748062389636306
TEST_0321,0.5662308969345061
TEST_0322,0.6296615954835367
TEST_0323,0.5926063875454642
TEST_0324,0.32212845458940914
TEST_0325,0.34339010566234013
TEST_0326,0.5120986327656919
TEST_0327,0.35874353564772116
TEST_0328,0.44454018780388826
TEST_0329,0.3933381150105791
TEST_0330,0.5194248346687592
TEST_0331,0.47614721382139896
TEST_0332,0.3985112561855625
TEST_0333,0.5178649376342591
TEST_0334,0.40574346889433066
TEST_0335,0.42551361512871416
TEST_0336,0.6079100231724429
TEST_0337,0.5929979389637393
TEST_0338,0.5614349419419497
TEST_0339,0.633850481575531
TEST_0340,0.4872596711736483
TEST_0341,0.47821714813799143
TEST_0342,0.46120037992274343
TEST_0343,0.48984188680903074
TEST_0344,0.4671766252128948
TEST_0345,0.5124204074403678
TEST_0346,0.6212783070480501
TEST_0347,0.6176747106702558
TEST_0348,0.5277970440375177
TEST_0349,0.7358724933412574
TEST_0350,0.5422968769573638
TEST_0351,0.7355815747856714
TEST_0352,0.5900115009584579
TEST_0353,0.47865847367299214
TEST_0354,0.7223300023213782
TEST_0355,0.6246173732138334
TEST_0356,0.3685946436472629
TEST_0357,0.39757583349221354
TEST_0358,0.39757583349221354
TEST_0359,0.39757583349221354
TEST_0360,0.39757583349221354
TEST_0361,0.44385025663816174
TEST_0362,0.39757583349221354
TEST_0363,0.44385025663816174
TEST_0364,0.48806132216241693
TEST_0365,0.41691680552688226
TEST_0366,0.4180626441697066
TEST_0367,0.533574878271952
TEST_0368,0.4842828954716191
TEST_0369,0.5096146607224332
TEST_0370,0.4694066491638921
TEST_0371,0.4356127837893038
TEST_0372,0.4454058349395762
TEST_0373,0.5111593446848337
TEST_0374,0.5372500912253129
TEST_0375,0.4454058349395762
TEST_0376,0.6225753494645251
TEST_0377,0.6300214456813951
TEST_0378,0.6568202644157792
TEST_0379,0.7020386957261764
TEST_0380,0.5633880032331765
TEST_0381,0.6772890600166636
TEST_0382,0.4235624870676674
TEST_0383,0.4419765776073868
TEST_0384,0.4568042841591
TEST_0385,0.4890807363411169
TEST_0386,0.46727368635636474
TEST_0387,0.39724049497492075
TEST_0388,0.43933930126594184
TEST_0389,0.4392371079993887
TEST_0390,0.47045292080759493
TEST_0391,0.44176108401112546
TEST_0392,0.4587744985431785
TEST_0393,0.4447247749516475
TEST_0394,0.44788819112870915
TEST_0395,0.3811923882157475
TEST_0396,0.8410476697610659
TEST_0397,0.8516794976664229
TEST_0398,0.5927859099690654
TEST_0399,0.7682847082307477
TEST_0400,0.447524304645512
TEST_0401,0.3989563574093457
TEST_0402,0.47203673848511324
TEST_0403,0.4788019417282724
TEST_0404,0.44385025663816174
TEST_0405,0.44385025663816174
TEST_0406,0.44385025663816174
TEST_0407,0.5929979389637393
TEST_0408,0.5046374476065865
TEST_0409,0.44341284790111046
TEST_0410,0.5357474114377543
TEST_0411,0.6545506431560951
TEST_0412,0.4050196976310421
TEST_0413,0.4259326070116736
TEST_0414,0.4061991395300441
TEST_0415,0.42419839815837174
TEST_0416,0.6545506431560951
TEST_0417,0.5743951702009659
TEST_0418,0.6545506431560951
TEST_0419,0.6694427776793006
TEST_0420,0.5883491822725788
TEST_0421,0.7240370875877772
TEST_0422,0.6739564199827249
TEST_0423,0.8071083523973508
TEST_0424,0.5419621592917475
TEST_0425,0.6420988128060615
TEST_0426,0.6151127144982043
TEST_0427,0.7217326999489472
TEST_0428,0.6270946423587386
TEST_0429,0.48122186978787274
TEST_0430,0.43314103904852347
TEST_0431,0.5366875224499505
TEST_0432,0.5046374476065865
TEST_0433,0.505114684416738
TEST_0434,0.5003115454850365
TEST_0435,0.6656197831725433
TEST_0436,0.49563675847852273
TEST_0437,0.4369026378689808
TEST_0438,0.48014927792431206
TEST_0439,0.5100397894683014
TEST_0440,0.6245549695135368
TEST_0441,0.473585534588941
TEST_0442,0.4818012904212539
TEST_0443,0.5949530486525723
TEST_0444,0.661744246608361
TEST_0445,0.661744246608361
TEST_0446,0.6574420175327798
TEST_0447,0.6433370578014629
TEST_0448,0.4068583264512034
TEST_0449,0.4186147785795269
TEST_0450,0.41797700834393725
TEST_0451,0.44738922300082423
TEST_0452,0.8573946274472658
TEST_0453,0.8416559412136715
TEST_0454,0.8069978468305194
TEST_0455,0.7625192773792391
TEST_0456,0.5710228077658046
TEST_0457,0.5258493283942183
TEST_0458,0.5806775558561205
TEST_0459,0.670856195867154
TEST_0460,0.5476483706605807
TEST_0461,0.5909261332863849
TEST_0462,0.6044342054614281
TEST_0463,0.6044342054614281
TEST_0464,0.4831961975185594
TEST_0465,0.4931520056814843
TEST_0466,0.5345153699731401
TEST_0467,0.4892870308988003
TEST_0468,0.42201281921782446
TEST_0469,0.5390480841446794
TEST_0470,0.42703104550671445
TEST_0471,0.44482323678317837
TEST_0472,0.447756252658161
TEST_0473,0.398427423033558
TEST_0474,0.398427423033558
TEST_0475,0.42487784355986336
TEST_0476,0.6845005546071115
TEST_0477,0.7596850415359903
TEST_0478,0.6562504763588766
TEST_0479,0.6658005571166655
TEST_0480,0.5366774300362827
TEST_0481,0.471196640253828
TEST_0482,0.4331603645373189
TEST_0483,0.4380545355196678
TEST_0484,0.43892909511007844
TEST_0485,0.5331179293328256
TEST_0486,0.5849955307612356
TEST_0487,0.5275258539432202
TEST_0488,0.5074831645425334
TEST_0489,0.5074831645425334
TEST_0490,0.489086696625996
TEST_0491,0.5726274677046641
TEST_0492,0.5165456336955885
TEST_0493,0.5088684382367727
TEST_0494,0.45549504822802966
TEST_0495,0.5172142544618953
TEST_0496,0.6534417064112891
TEST_0497,0.547782608102782
TEST_0498,0.5033763295962509
TEST_0499,0.33654992199926126
TEST_0500,0.3798888863255759
TEST_0501,0.431794552373638
TEST_0502,0.6388720602877851
TEST_0503,0.4583842009274708
TEST_0504,0.6291800042030826
TEST_0505,0.46120037992274343
TEST_0506,0.46120037992274343
TEST_0507,0.7069666536033479
TEST_0508,0.6094972758623103
TEST_0509,0.42715478084623343
TEST_0510,0.5811676491123637
TEST_0511,0.5398594202153468
TEST_0512,0.548196608014193
TEST_0513,0.5599681477418014
TEST_0514,0.644940545370255
TEST_0515,0.456654180582368
TEST_0516,0.5537511706203968
TEST_0517,0.5899134091567328
TEST_0518,0.6045539360019228
TEST_0519,0.6024283109119937
TEST_0520,0.4312793038450335
TEST_0521,0.42449854529815984
TEST_0522,0.4710309174921162
TEST_0523,0.44002299885634233
TEST_0524,0.523177380220015
TEST_0525,0.5731818981657102
TEST_0526,0.4411812275271105
TEST_0527,0.4090180295868436
TEST_0528,0.47225872974127076
TEST_0529,0.4442363414966303
TEST_0530,0.542388304897265
TEST_0531,0.5384794758344948
TEST_0532,0.5393675209233679
TEST_0533,0.5319649017310006
TEST_0534,0.4219337511820286
TEST_0535,0.5660757479539118
TEST_0536,0.4578656403504899
TEST_0537,0.5020346813629797
TEST_0538,0.4283404136379836
TEST_0539,0.4713222998760052
TEST_0540,0.34533527466818137
TEST_0541,0.4413273230350137
TEST_0542,0.5119942204472253
TEST_0543,0.34481471183197304
TEST_0544,0.5192238230945976
TEST_0545,0.5033281241187297
TEST_0546,0.35891567506996014
TEST_0547,0.4437233742275647
TEST_0548,0.5060875828863491
TEST_0549,0.4343800048913938
TEST_0550,0.4286579768265472
TEST_0551,0.3501027829984028
TEST_0552,0.48661607048287225
TEST_0553,0.5558540286503446
TEST_0554,0.472334470690657
TEST_0555,0.5088181158886007
TEST_0556,0.48525725877313935
TEST_0557,0.4321392969056629
TEST_0558,0.4288314056539322
TEST_0559,0.4925984189854991
TEST_0560,0.606461870888565
TEST_0561,0.5339153379087254
TEST_0562,0.4783208868833052
TEST_0563,0.5489303200657343
TEST_0564,0.5074041184257736
TEST_0565,0.42933263131956617
TEST_0566,0.47856551140284453
TEST_0567,0.47249203875387363
TEST_0568,0.42181743765357305
TEST_0569,0.4492787857446314
TEST_0570,0.33240219081131983
TEST_0571,0.540594222347502
TEST_0572,0.5231053731523636
TEST_0573,0.3895662192084455
TEST_0574,0.4445269191602637
TEST_0575,0.5150161631574173
TEST_0576,0.48565558514346463
TEST_0577,0.5224371942797617
TEST_0578,0.4205815878484981
TEST_0579,0.5489027012366793
TEST_0580,0.438836914549783
TEST_0581,0.4226580526720261
TEST_0582,0.5109979506643534
TEST_0583,0.4689825893335897
TEST_0584,0.435070607124439
TEST_0585,0.4341310143941548
TEST_0586,0.4879537789712037
TEST_0587,0.614453698856009
TEST_0588,0.4065527930182371
TEST_0589,0.4065527930182371
TEST_0590,0.45271200734904526
TEST_0591,0.46294275177541433
TEST_0592,0.4408536534418333
TEST_0593,0.5833382092712955
TEST_0594,0.479254118642501
TEST_0595,0.45530306965901285
TEST_0596,0.5211006225972095
TEST_0597,0.4574418762807761
TEST_0598,0.4871191767860483
TEST_0599,0.4871191767860483
TEST_0600,0.5952492246728235
TEST_0601,0.6262579204339711
TEST_0602,0.518992402367884
TEST_0603,0.4492500213029006
TEST_0604,0.7953142711146163
TEST_0605,0.7953142711146163
TEST_0606,0.8501487127358918
TEST_0607,0.8717590004197748
TEST_0608,0.47821714813799143
TEST_0609,0.5091869255744657
TEST_0610,0.47821714813799143
TEST_0611,0.46376006858399405
TEST_0612,0.6326697361223321
TEST_0613,0.6326697361223321
TEST_0614,0.6094007469094989
TEST_0615,0.7782285161381471
TEST_0616,0.7599707567528171
TEST_0617,0.8308215902332776
TEST_0618,0.7181253676418118
TEST_0619,0.8700495098264232
TEST_0620,0.4114895164346192
TEST_0621,0.3933676723295244
TEST_0622,0.3682279478880863
TEST_0623,0.5085476047649637
TEST_0624,0.6065798684228509
TEST_0625,0.5889192895596769
TEST_0626,0.5355304688538767
TEST_0627,0.5397967564925629
TEST_0628,0.4421201691346259
TEST_0629,0.4846512636306313
TEST_0630,0.4866532730349021
TEST_0631,0.43754908261695824
TEST_0632,0.43445889693276163
TEST_0633,0.43751706605059487
TEST_0634,0.481977877060127
TEST_0635,0.47265153512371494
TEST_0636,0.4875010775135616
TEST_0637,0.3393447301964494
TEST_0638,0.32527747072502616
TEST_0639,0.4095674498378442
TEST_0640,0.5328013034382391
TEST_0641,0.674232652376595
TEST_0642,0.5508441344477899
TEST_0643,0.6570725759100251
TEST_0644,0.7749456053965919
TEST_0645,0.7769272496080698
TEST_0646,0.671399522250532
TEST_0647,0.7809727092466295
TEST_0648,0.5776495054907167
TEST_0649,0.6405130024728398
TEST_0650,0.6094972758623103
TEST_0651,0.6391455179803094
TEST_0652,0.5878692354524017
TEST_0653,0.5073646326676159
TEST_0654,0.5047406024348062
TEST_0655,0.41597640745583186
TEST_0656,0.399824892061982
TEST_0657,0.4272916887313955
TEST_0658,0.4710112961725174
TEST_0659,0.42704022683044374
TEST_0660,0.7632573931183615
TEST_0661,0.7991027673608293
TEST_0662,0.7632573931183615
TEST_0663,0.8041794211702217
TEST_0664,0.6153662417397874
TEST_0665,0.6245702437976333
TEST_0666,0.6457776863314125
TEST_0667,0.8807177030231926
TEST_0668,0.5861042402734731
TEST_0669,0.5861042402734731
TEST_0670,0.6368969528821754
TEST_0671,0.6368969528821754
TEST_0672,0.6466635082435674
TEST_0673,0.7955511288990328
TEST_0674,0.5485203765868808
TEST_0675,0.7571790649679718
TEST_0676,0.6185055077651709
TEST_0677,0.6185055077651709
TEST_0678,0.635425942410716
TEST_0679,0.6602114118990177
TEST_0680,0.4297696169483301
TEST_0681,0.49217468230309985
TEST_0682,0.5055176364676808
TEST_0683,0.4925984189854991
TEST_0684,0.6001493502427648
TEST_0685,0.7210330198505994
TEST_0686,0.38881614108306656
TEST_0687,0.703576852415272
TEST_0688,0.46452331849484135
TEST_0689,0.6104561878958292
TEST_0690,0.44966971601266187
TEST_0691,0.5248111842942007
TEST_0692,0.703576852415272
TEST_0693,0.5813074807186829
TEST_0694,0.38881614108306656
TEST_0695,0.7051244257048404
TEST_0696,0.5305370013806031
TEST_0697,0.4838682493895957
TEST_0698,0.4582905497532656
TEST_0699,0.5289979948748609
TEST_0700,0.28189073189599667
TEST_0701,0.3739684662671644
TEST_0702,0.32347799301182123
TEST_0703,0.33552428438978577
TEST_0704,0.7120935742401431
TEST_0705,0.525894456637713
TEST_0706,0.3273309059203482
TEST_0707,0.5057653573220546
TEST_0708,0.6254195034546898
TEST_0709,0.44385025663816174
TEST_0710,0.7620251676296506
TEST_0711,0.7144985220718948
TEST_0712,0.6082554570310761
TEST_0713,0.6082554570310761
TEST_0714,0.5600684640681008
TEST_0715,0.7224547622149048
TEST_0716,0.6082554570310761
TEST_0717,0.6082554570310761
TEST_0718,0.5579242161474981
TEST_0719,0.6279928374997398
TEST_0720,0.6293622594536791
TEST_0721,0.5726930379641025
TEST_0722,0.5502126934769309
TEST_0723,0.4991353275678173
TEST_0724,0.4671766252128948
TEST_0725,0.5889027172281405
TEST_0726,0.6394711302843994
TEST_0727,0.49438929032504275
TEST_0728,0.4557291601225496
TEST_0729,0.4580129744414687
TEST_0730,0.46120037992274343
TEST_0731,0.5100554199891002
TEST_0732,0.6484149893570684
TEST_0733,0.6377936813778009
TEST_0734,0.44841050510002495
TEST_0735,0.5159013892599571
TEST_0736,0.6285137712042042
TEST_0737,0.6001493502427648
TEST_0738,0.5429859587957717
TEST_0739,0.7224547622149048
TEST_0740,0.6241451956331588
TEST_0741,0.5662308969345061
TEST_0742,0.5662308969345061
TEST_0743,0.6420313986098914
TEST_0744,0.7749829757231772
TEST_0745,0.6391455179803094
TEST_0746,0.49377968980696674
TEST_0747,0.4254755040745812
TEST_0748,0.40149138896173275
TEST_0749,0.5928362415541882
TEST_0750,0.6466140643887368
TEST_0751,0.6296615954835367
TEST_0752,0.7838105160694413
TEST_0753,0.6384903113126036
TEST_0754,0.4659856219813568
TEST_0755,0.4862675104028434
TEST_0756,0.634501307297346
TEST_0757,0.44163428286411255
TEST_0758,0.46117471105550484
TEST_0759,0.4339081507195194
TEST_0760,0.48438490511243076
TEST_0761,0.34258364922560935
TEST_0762,0.404197233557188
TEST_0763,0.30565214885882586
TEST_0764,0.3163185173465426
TEST_0765,0.36780657650714516
TEST_0766,0.5690394379151908
TEST_0767,0.32724322859977134
TEST_0768,0.35229355047306277
TEST_0769,0.5929979389637393
TEST_0770,0.46107685835746265
TEST_0771,0.4857002023807058
TEST_0772,0.4617943456553071
TEST_0773,0.37812653717796135
TEST_0774,0.4578083276674414
TEST_0775,0.3806184714462252
TEST_0776,0.394886168803316
TEST_0777,0.5847706247296854
TEST_0778,0.4411041034790188
TEST_0779,0.7223810247301
TEST_0780,0.38881614108306656
TEST_0781,0.35642265013360136
TEST_0782,0.46560275820351477
TEST_0783,0.5865018090175962
TEST_0784,0.6082545301399507
TEST_0785,0.4892870308988003
TEST_0786,0.46727368635636474
TEST_0787,0.4064471768505041
TEST_0788,0.5135358915056805
TEST_0789,0.4788749045429063
TEST_0790,0.454415195440652
TEST_0791,0.41571467449016214
TEST_0792,0.4001663368710467
TEST_0793,0.8291272238336491
TEST_0794,0.3842779440789566
TEST_0795,0.4245181406965163
TEST_0796,0.4196294871336962
TEST_0797,0.7517200352853476
TEST_0798,0.4975091338480685
TEST_0799,0.4563705288716023
TEST_0800,0.8043061477792214
TEST_0801,0.4230253166791759
TEST_0802,0.5225632462929543
TEST_0803,0.5849955307612356
TEST_0804,0.5811676491123637
TEST_0805,0.4507490367054712
TEST_0806,0.5443263307036453
TEST_0807,0.4997660706549629
TEST_0808,0.7884134282478877
TEST_0809,0.4722504004987537
TEST_0810,0.6392303312459351
TEST_0811,0.4966933467980289
TEST_0812,0.48945449510861955
TEST_0813,0.5305497488445889
TEST_0814,0.4938917103234933
TEST_0815,0.6311334649292897
TEST_0816,0.37185078110149766
TEST_0817,0.43892909511007844
