id,count
544,300.78
547,170.09
549,43.06
563,36.13
564,137.73
567,120.64
572,111.36
577,125.87
578,265.71
585,351.48
588,139.88
589,116.39
590,109.74
592,16.75
594,196.94
596,14.3
598,348.37
599,140.54
605,33.9
606,130.9
607,243.38
608,223.09
609,59.93
610,283.07
611,177.01
614,128.02
615,216.34
616,246.43
617,121.79
618,239.41
624,119.7
629,138.37
631,95.29
633,90.63
637,24.19
638,109.51
643,70.89
644,139.48
645,33.76
646,210.42
648,172.21
650,37.79
651,186.77
652,268.07
656,116.01
657,18.12
659,79.0
660,212.4
662,98.14
665,378.51
675,324.62
681,163.39
682,193.72
685,21.73
686,217.7
689,24.81
696,139.07
703,144.76
704,100.11
705,134.73
714,224.75
717,99.89
718,14.49
720,89.11
721,261.25
723,233.41
726,181.85
728,137.82
730,201.79
731,27.61
734,344.93
737,71.06
738,18.83
745,166.38
746,28.27
749,230.53
752,26.3
753,174.67
758,242.45
765,16.27
766,220.53
768,87.42
769,183.91
774,129.0
775,109.69
781,50.2
784,327.44
794,18.42
795,272.19
796,87.07
802,147.15
803,211.5
805,30.81
806,281.58
807,103.44
809,15.76
810,162.48
812,187.46
814,117.87
818,242.67
819,131.03
825,76.03
836,114.95
839,116.65
847,265.3
848,173.14
851,112.54
852,138.04
853,29.97
857,138.69
858,42.3
859,226.37
861,21.61
867,104.05
870,208.65
871,203.37
872,205.07
874,361.88
881,194.01
886,137.9
890,56.73
895,165.1
899,88.84
900,271.78
901,261.86
902,243.3
903,40.74
913,266.17
918,194.18
923,126.5
924,33.93
926,25.97
927,20.06
930,222.59
934,29.68
937,122.4
939,158.62
941,91.69
942,379.04
946,271.52
950,101.0
953,91.01
959,104.19
961,27.71
962,98.93
964,84.76
969,187.28
971,157.28
976,41.87
978,258.97
980,230.39
981,152.1
990,367.23
993,18.4
996,20.42
998,333.09
999,183.76
1006,122.33
1008,15.13
1013,29.28
1015,100.76
1016,121.9
1022,298.05
1026,216.37
1028,232.69
1031,73.82
1034,47.43
1037,193.52
1040,62.71
1042,20.03
1046,18.9
1048,101.6
1049,110.94
1050,57.97
1051,202.87
1052,237.89
1055,187.57
1060,161.68
1064,28.45
1066,73.45
1071,97.75
1073,13.09
1089,214.56
1091,95.07
1092,77.32
1093,233.89
1096,319.44
1097,215.07
1098,18.69
1099,39.43
1102,178.41
1107,108.15
1109,42.77
1111,128.9
1112,117.99
1114,321.95
1116,289.87
1117,117.14
1118,76.73
1122,136.3
1124,154.36
1127,118.16
1133,227.21
1134,34.38
1135,140.83
1139,307.17
1143,50.46
1150,117.56
1151,113.07
1153,273.59
1155,27.59
1162,28.25
1163,208.72
1166,20.0
1171,87.56
1172,15.7
1173,261.7
1174,67.58
1177,120.39
1178,144.83
1184,169.03
1185,113.36
1186,118.12
1187,162.78
1188,283.15
1191,135.05
1207,124.62
1213,43.67
1215,127.04
1223,170.44
1227,119.12
1236,52.48
1237,54.55
1238,20.14
1241,30.38
1248,18.05
1250,37.06
1251,164.49
1253,117.23
1255,101.81
1257,164.16
1261,114.99
1262,339.67
1265,131.64
1273,173.27
1277,261.24
1278,117.02
1280,113.4
1284,235.42
1285,341.27
1288,32.69
1295,114.34
1297,353.52
1299,259.96
1304,147.67
1308,40.99
1310,98.24
1311,112.48
1314,92.79
1315,109.89
1318,29.32
1320,333.7
1321,294.59
1322,239.62
1330,115.21
1333,175.28
1334,234.55
1341,122.81
1344,142.12
1351,228.46
1354,102.16
1356,56.65
1363,120.36
1365,200.07
1369,125.68
1373,118.35
1375,111.19
1377,87.74
1379,126.59
1380,277.82
1381,98.55
1384,179.77
1390,197.31
1393,243.28
1395,46.82
1399,328.09
1400,97.27
1401,151.09
1404,164.98
1408,12.8
1409,27.4
1413,221.24
1416,277.38
1418,105.43
1423,106.41
1424,26.82
1425,16.07
1433,256.92
1434,141.58
1436,324.95
1442,245.61
1444,83.58
1445,116.73
1452,238.94
1455,162.42
1462,71.05
1467,72.7
1472,43.0
1475,186.3
1493,116.38
1501,228.75
1503,297.78
1504,221.43
1505,14.69
1511,232.91
1512,50.9
1513,90.15
1514,36.56
1528,246.83
1533,249.08
1534,28.34
1536,145.66
1537,74.0
1539,236.37
1550,212.2
1552,208.71
1554,191.94
1555,370.08
1556,98.44
1559,32.93
1563,245.13
1566,136.75
1567,141.75
1568,26.86
1571,228.0
1572,18.25
1574,47.44
1577,18.61
1583,74.46
1585,30.74
1586,190.15
1587,183.55
1596,148.26
1602,34.67
1604,76.4
1605,31.74
1610,305.71
1611,98.13
1616,32.16
1617,100.84
1618,15.81
1622,43.05
1623,31.21
1628,304.78
1631,16.54
1632,183.56
1633,239.59
1634,320.83
1636,219.32
1637,100.23
1643,121.37
1644,102.87
1646,99.03
1648,213.24
1651,31.29
1656,19.84
1658,138.86
1659,18.16
1665,172.69
1666,142.22
1670,43.68
1674,152.09
1679,201.43
1680,226.18
1683,330.73
1686,27.85
1691,99.09
1693,34.93
1696,39.13
1697,99.86
1703,101.14
1706,28.02
1709,169.6
1710,87.67
1712,193.99
1713,124.43
1718,345.43
1719,168.54
1722,270.4
1723,131.99
1724,279.81
1728,59.0
1730,30.49
1732,27.99
1737,36.39
1745,90.43
1747,13.91
1748,13.76
1755,101.21
1759,17.25
1761,266.39
1764,217.73
1765,146.6
1766,90.93
1768,104.74
1770,29.91
1771,145.33
1774,97.2
1785,127.11
1788,187.99
1792,14.92
1794,215.95
1797,117.92
1798,14.52
1799,263.69
1802,104.65
1806,31.07
1808,87.37
1810,239.03
1818,123.9
1819,377.4
1820,288.75
1822,225.21
1826,227.77
1827,176.6
1835,19.35
1841,115.68
1842,144.93
1843,18.19
1846,43.41
1849,110.65
1850,200.33
1851,196.53
1857,52.22
1858,190.72
1860,99.43
1861,248.21
1864,116.66
1869,331.54
1871,63.92
1872,31.06
1875,16.97
1878,240.72
1879,238.9
1885,92.81
1888,115.6
1889,30.36
1890,94.62
1896,139.06
1897,170.98
1898,114.33
1900,106.4
1905,38.95
1908,114.77
1909,102.73
1913,67.71
1918,108.59
1922,334.27
1923,130.67
1925,261.55
1926,135.35
1927,311.09
1930,192.87
1935,67.7
1939,114.36
1942,98.11
1943,326.25
1948,252.93
1949,262.07
1951,110.6
1953,119.1
1959,126.36
1963,17.53
1967,130.69
1973,258.47
1975,27.68
1976,88.48
1990,114.84
1993,113.94
1997,190.03
1999,122.67
2001,286.6
2004,90.13
2010,101.37
2013,132.75
2017,301.8
2021,123.63
2023,150.43
2026,139.45
2037,31.83
2039,178.84
2041,18.12
2046,30.26
2050,18.34
2060,243.69
2067,104.23
2069,140.61
2072,248.13
2074,133.22
2079,114.16
2083,25.7
2085,188.54
2087,16.71
2093,140.91
2094,31.42
2097,36.53
2103,96.05
2104,46.84
2107,186.23
2108,16.48
2110,104.05
2115,182.26
2117,30.71
2125,319.19
2127,255.67
2133,15.07
2134,383.57
2135,116.21
2141,258.97
2143,33.32
2145,86.33
2146,29.73
2147,281.19
2148,52.43
2149,76.05
2165,122.73
2166,151.34
2177,206.57
